id,perc_of_compensation_paid,age_in_days,age_id,age_group,income,count_3-6_months_late,count_6-12_months_late,count_more_than_12_months_late,cause
56594,0.309,23731.0,4,Пожилой,345140.0,1,0,0,сотрясение во время отдыха
63891,0.0,24835.0,4,Пожилой,72090.0,0,0,0,упало дерево на автомобиль
19942,1.0,14241.0,3,Зрелый,174080.0,0,0,0,повреждение автомобиля
45445,0.063,22278.0,4,Пожилой,150080.0,0,0,0,кража автомобиля
59495,0.54,22271.0,4,Пожилой,189620.0,0,0,0,травма во время отдыха
94904,0.861,14605.0,3,Зрелый,100670.0,0,0,0,кража в квартире
47960,0.884,12055.0,2,Молодой,74230.0,0,0,0,потоп в квартире
47278,0.048,9138.0,2,Молодой,66090.0,0,0,0,поломка авто
90762,0.585,14971.0,3,Зрелый,208340.0,1,0,0,потоп в квартире
79623,0.4270000000000001,19715.0,3,Зрелый,66040.0,0,0,0,кража в квартире
102795,0.0,16067.0,3,Зрелый,296330.0,0,0,0,травма в отпуске
109859,0.184,13878.0,3,Зрелый,92460.0,0,0,0,украли багаж в отпуске
64081,0.985,17530.0,3,Зрелый,150050.0,3,0,0,замкнуло электричество дома
71876,0.026,28119.0,4,Пожилой,150080.0,0,0,0,повреждение автомобиля
15333,1.0,16069.0,3,Зрелый,111030.0,0,2,1,дтп
106680,0.004,22274.0,4,Пожилой,504650.0,0,0,0,поломка авто
71256,0.397,10961.0,2,Молодой,64640.0,0,0,0,упало дерево на автомобиль
82661,0.586,10234.0,2,Молодой,87530.0,0,0,0,кража в квартире
64925,0.278,24100.0,4,Пожилой,372540.0,0,0,0,травма в отпуске
68382,1.0,17899.0,3,Зрелый,60120.0,0,1,0,замкнуло электричество дома
48542,0.962,23003.0,4,Пожилой,150050.0,0,0,0,обокрали дачу
30360,0.388,21914.0,4,Пожилой,380830.0,1,0,0,несчастный случай в отпуске
55405,0.0,20815.0,4,Пожилой,127170.0,0,0,0,дтп
20058,0.027000000000000003,23004.0,4,Пожилой,221600.0,0,0,0,поломка авто
81856,0.823,15708.0,3,Зрелый,230850.0,0,0,0,замкнуло электричество дома
36538,0.799,18257.0,3,Зрелый,52840.0,0,0,0,украли авто
13223,0.023,25192.0,4,Пожилой,188970.0,1,0,0,дтп
5269,0.018000000000000002,13511.0,3,Зрелый,162090.0,0,0,0,замкнуло электричество дома
3916,0.008,25198.0,4,Пожилой,240130.0,0,0,0,поломка авто
4239,0.363,25930.0,4,Пожилой,186140.0,1,0,0,сотрясение во время отдыха
95240,0.022,20812.0,4,Пожилой,147110.0,0,0,0,поломка авто
83964,0.564,23008.0,4,Пожилой,391500.0,1,0,0,кража авто
81367,0.611,10960.0,2,Молодой,101090.0,1,0,0,кража в квартире
17386,0.0,18260.0,3,Зрелый,184780.0,0,0,0,замкнуло электричество дома
45941,0.0,29938.0,4,Пожилой,315130.0,0,0,0,несчастный случай в отпуске
45207,0.0,24828.0,4,Пожилой,192460.0,0,0,0,замкнуло электричество дома
70498,0.894,20815.0,4,Пожилой,120030.0,1,0,0,кража в квартире
74658,0.06,20087.0,4,Пожилой,353050.0,0,0,0,хищение автомобиля (каско)
79334,0.009000000000000001,14243.0,3,Зрелый,1008150.0,0,0,0,украли багаж в отпуске
87502,0.172,16805.0,3,Зрелый,420130.0,0,0,0,травма во время отдыха
97129,0.297,18986.0,3,Зрелый,115480.0,0,0,0,сломала ногу в отпуске
2289,0.247,17527.0,3,Зрелый,77520.0,0,0,0,травма в отпуске
18544,0.86,20081.0,4,Пожилой,87570.0,1,0,0,травма во время отдыха
113110,0.111,10597.0,2,Молодой,140950.0,0,0,0,травма во время отдыха
7148,0.128,22638.0,4,Пожилой,234070.0,0,0,0,повреждение автомобиля
113887,0.101,16802.0,3,Зрелый,325020.0,0,0,0,сгорела квартира
59314,0.001,22273.0,4,Пожилой,162550.0,0,0,0,украли багаж в отпуске
92486,0.202,22643.0,4,Пожилой,132140.0,0,0,0,кража автомобиля
45817,0.452,18629.0,3,Зрелый,120100.0,0,0,0,врезались в автомобиль
96191,0.355,21540.0,4,Пожилой,184570.0,0,0,0,поломка авто
75292,0.682,9503.0,2,Молодой,60070.0,0,0,0,замкнуло электричество дома
36409,0.271,14614.0,3,Зрелый,190570.0,0,0,0,травма в отпуске
66251,0.077,24099.0,4,Пожилой,90090.0,0,0,0,сгорел дом
12572,0.0,13511.0,3,Зрелый,187570.0,0,0,0,украли авто
9547,0.034,9133.0,2,Молодой,24130.0,0,0,0,сломала ногу в отпуске
1301,0.049,15708.0,3,Зрелый,258030.0,0,0,0,травма в отпуске
478,0.061,19353.0,3,Зрелый,150080.0,0,0,0,врезались в автомобиль
32703,0.305,16440.0,3,Зрелый,300120.0,0,0,0,обокрали дачу
9245,0.5870000000000001,16433.0,3,Зрелый,135030.0,0,0,0,несчастный случай в отпуске
10977,0.608,25195.0,4,Пожилой,100120.0,0,0,0,затопило дом
46719,0.053,17163.0,3,Зрелый,220130.0,0,0,0,повреждение авто
43756,0.382,15337.0,3,Зрелый,127570.0,0,0,0,дтп
23988,0.5539999999999999,16802.0,3,Зрелый,287540.0,0,2,0,врезались в автомобиль
75367,0.003,21540.0,4,Пожилой,267120.0,0,0,0,несчастный случай на отдыхе
50998,1.0,17169.0,3,Зрелый,229600.0,0,0,0,кража автомобиля
6025,0.7040000000000001,18620.0,3,Зрелый,124410.0,0,0,0,сотрясение во время отдыха
49415,0.087,20815.0,4,Пожилой,237510.0,1,0,0,украли багаж в отпуске
72473,0.063,18985.0,3,Зрелый,137520.0,0,0,0,затопило дом
28055,0.077,18264.0,3,Зрелый,50850.0,0,0,0,травма во время отдыха
36079,0.807,21908.0,4,Пожилой,126410.0,0,1,0,несчастный случай в отпуске
93382,0.08,17897.0,3,Зрелый,240050.0,0,0,0,взломали квартиру
96103,0.5539999999999999,18991.0,3,Зрелый,74600.0,0,0,0,дтп
102909,0.004,22640.0,4,Пожилой,370080.0,0,0,0,несчастный случай в отпуске
67573,0.182,14608.0,3,Зрелый,204400.0,0,0,0,сгорела квартира
49586,0.0,19350.0,3,Зрелый,488910.0,0,0,0,дтп
3997,0.002,29942.0,4,Пожилой,179430.0,0,0,0,травма во время отдыха
90571,0.212,20085.0,4,Пожилой,279070.0,0,0,0,сломала ногу в отпуске
21860,0.469,14973.0,3,Зрелый,298400.0,0,0,0,затопило дом
80251,1.0,20815.0,4,Пожилой,345080.0,1,0,0,травма во время отдыха
105951,0.099,15339.0,3,Зрелый,150070.0,0,0,0,украли авто
1467,0.7909999999999999,18625.0,3,Зрелый,398240.0,0,0,0,взломали квартиру
93623,0.115,21180.0,4,Пожилой,220140.0,0,0,0,проникли в жилье
105078,0.401,8765.0,2,Молодой,24680.0,0,0,0,повреждение автомобиля
85255,1.0,22642.0,4,Пожилой,66480.0,0,0,0,затопило дом
11491,0.595,28111.0,4,Пожилой,125200.0,0,0,0,повреждение авто
4069,0.377,21179.0,4,Пожилой,176400.0,0,0,0,украли багаж в отпуске
92588,1.0,27384.0,4,Пожилой,151640.0,0,0,0,врезались в автомобиль
101972,0.366,17526.0,3,Зрелый,260420.0,0,0,0,сломала ногу в отпуске
22889,0.073,17532.0,3,Зрелый,299970.0,0,0,0,дтп
49595,0.924,17162.0,3,Зрелый,141060.0,2,5,1,несчастный случай на отдыхе
83880,0.364,25924.0,4,Пожилой,289060.0,0,0,0,украли авто
5048,0.598,16066.0,3,Зрелый,90930.0,0,0,0,проникли в жилье
124,0.631,14609.0,3,Зрелый,237690.0,0,0,0,повреждение авто
72410,0.799,18255.0,3,Зрелый,320020.0,1,0,0,обокрали дачу
36611,0.354,21907.0,4,Пожилой,102360.0,0,0,0,украли авто
33000,0.146,25561.0,4,Пожилой,250060.0,0,0,0,сгорел дом
18961,1.0,17893.0,3,Зрелый,187560.0,0,0,0,кража авто
29670,0.111,28477.0,4,Пожилой,347560.0,0,0,0,затопило дом
80886,1.0,8769.0,2,Молодой,87040.0,0,0,0,поломка авто
86136,0.68,26295.0,4,Пожилой,72080.0,0,0,0,несчастный случай на отдыхе
97420,0.002,11325.0,2,Молодой,222090.0,0,0,0,сотрясение во время отдыха
42740,0.684,13884.0,3,Зрелый,162370.0,0,0,0,украли авто
10756,0.005,24096.0,4,Пожилой,148240.0,0,0,0,упало дерево на автомобиль
97834,1.0,28840.0,4,Пожилой,105050.0,0,0,0,кража автомобиля
33362,0.045,20082.0,4,Пожилой,91320.0,1,0,0,кража в квартире
110125,1.0,13877.0,3,Зрелый,51060.0,0,0,0,кража автомобиля
112721,0.13699999999999998,22637.0,4,Пожилой,400810.0,0,0,0,кража автомобиля
107234,0.42,23733.0,4,Пожилой,75150.0,0,0,0,дтп
11064,1.0,11325.0,2,Молодой,43310.0,0,0,0,кража автомобиля
113519,0.094,24833.0,4,Пожилой,147690.0,0,0,0,сломала ногу в отпуске
34677,0.103,21177.0,4,Пожилой,275030.0,1,0,0,травма во время отдыха
25590,1.0,20080.0,4,Пожилой,180060.0,0,0,0,врезались в автомобиль
6917,1.0,25197.0,4,Пожилой,323840.0,0,0,0,врезались в автомобиль
22838,1.0,13149.0,3,Зрелый,241610.0,0,0,0,врезались в автомобиль
99374,0.019,22275.0,4,Пожилой,217320.0,0,0,0,травма во время отдыха
110316,0.8029999999999999,13875.0,3,Зрелый,66150.0,0,0,0,украли багаж в отпуске
23363,0.058,27747.0,4,Пожилой,210150.0,0,0,0,несчастный случай в отпуске
112050,0.373,13145.0,3,Зрелый,291080.0,0,0,0,сгорел дом
24367,0.0,23737.0,4,Пожилой,35100.0,0,0,0,кража автомобиля
94496,0.19,16075.0,3,Зрелый,242690.0,0,0,0,сгорела квартира
31403,0.033,27016.0,4,Пожилой,300070.0,0,0,0,повреждение автомобиля
99704,0.001,22642.0,4,Пожилой,90060.0,0,0,0,несчастный случай на отдыхе
81917,0.6890000000000001,10233.0,2,Молодой,143120.0,1,0,0,потоп в квартире
60083,0.073,19356.0,3,Зрелый,165050.0,0,0,0,врезались в автомобиль
99938,1.0,22639.0,4,Пожилой,315060.0,0,0,0,украли авто
79045,0.119,13510.0,3,Зрелый,102540.0,0,0,0,сгорела квартира
99579,0.069,15345.0,3,Зрелый,123720.0,0,0,0,несчастный случай на отдыхе
52088,0.05,23005.0,4,Пожилой,150130.0,0,0,0,поломка авто
84017,0.366,24832.0,4,Пожилой,360100.0,0,0,0,травма в отпуске
108911,0.099,15705.0,3,Зрелый,60100.0,0,0,0,травма во время отдыха
67228,0.181,22639.0,4,Пожилой,161310.0,1,0,0,потоп в квартире
8376,0.128,20452.0,4,Пожилой,277550.0,0,0,1,дтп
47893,0.011,23010.0,4,Пожилой,195230.0,0,0,0,травма во время отдыха
97453,0.168,14608.0,3,Зрелый,70760.0,0,0,0,кража автомобиля
79572,0.6,13515.0,3,Зрелый,132100.0,0,0,3,упало дерево на автомобиль
42259,1.0,26285.0,4,Пожилой,195070.0,0,0,0,повреждение авто
55290,0.6459999999999999,10958.0,2,Молодой,124560.0,0,0,0,обокрали дачу
80338,0.147,14250.0,3,Зрелый,150090.0,0,0,0,врезались в автомобиль
101576,0.08800000000000001,13520.0,3,Зрелый,127570.0,0,0,0,дтп
39821,0.224,16805.0,3,Зрелый,147410.0,0,0,0,повреждение авто
24261,0.4970000000000001,16796.0,3,Зрелый,64270.0,0,0,0,замкнуло электричество дома
72803,0.236,20452.0,4,Пожилой,256970.0,0,0,0,несчастный случай на отдыхе
70639,0.19,11688.0,2,Молодой,129080.0,0,0,0,обокрали дачу
61995,0.052000000000000005,15339.0,3,Зрелый,215550.0,0,0,0,поломка авто
105772,0.7829999999999999,19360.0,3,Зрелый,67650.0,0,0,0,врезались в автомобиль
22413,1.0,9136.0,2,Молодой,120110.0,0,0,0,сотрясение во время отдыха
52721,1.0,20816.0,4,Пожилой,639040.0,0,0,0,повреждение авто
94961,0.303,17894.0,3,Зрелый,250050.0,0,0,0,украли авто
21390,0.398,23733.0,4,Пожилой,60120.0,0,0,0,поломка авто
113373,0.472,12789.0,3,Зрелый,225690.0,0,0,0,сотрясение во время отдыха
9485,0.039,17891.0,3,Зрелый,113250.0,0,0,0,несчастный случай в отпуске
6289,0.0,13154.0,3,Зрелый,131310.0,0,0,0,травма в отпуске
95183,0.514,18259.0,3,Зрелый,257950.0,0,0,0,взломали квартиру
71471,0.318,20450.0,4,Пожилой,255050.0,2,0,0,украли авто
67260,0.063,16440.0,3,Зрелый,290600.0,0,0,0,повреждение автомобиля
86513,0.95,22640.0,4,Пожилой,238910.0,0,0,0,взломали квартиру
84480,0.5539999999999999,16431.0,3,Зрелый,144110.0,0,0,0,травма в отпуске
59684,1.0,11324.0,2,Молодой,226340.0,0,0,0,поломка авто
15653,0.015,18995.0,3,Зрелый,1200100.0,0,0,0,сломала ногу в отпуске
49894,0.473,18625.0,3,Зрелый,300090.0,0,0,0,травма во время отдыха
78432,1.0,28116.0,4,Пожилой,71120.0,2,0,2,украли багаж в отпуске
53508,0.0,17168.0,3,Зрелый,100070.0,0,0,0,дтп
21633,0.099,28112.0,4,Пожилой,75060.0,0,0,0,потоп в квартире
43543,1.0,20453.0,4,Пожилой,162510.0,0,0,0,сотрясение во время отдыха
105684,0.716,15707.0,3,Зрелый,384140.0,0,0,0,затопило дом
21457,0.5489999999999999,14241.0,3,Зрелый,96280.0,0,0,0,украли багаж в отпуске
39025,0.044,28476.0,4,Пожилой,240100.0,0,0,0,поломка авто
8850,0.024,23001.0,4,Пожилой,110080.0,0,0,0,сотрясение во время отдыха
64152,0.056,22642.0,4,Пожилой,147570.0,0,0,0,сгорел дом
40135,0.056,28119.0,4,Пожилой,315090.0,0,0,0,поломка авто
61,0.018000000000000002,18622.0,3,Зрелый,165120.0,0,0,0,потоп в квартире
100942,0.6,29938.0,4,Пожилой,42100.0,0,0,0,кража автомобиля
5957,0.276,19720.0,3,Зрелый,206730.0,0,0,0,сгорела квартира
6227,0.401,20455.0,4,Пожилой,280280.0,0,0,0,травма во время отдыха
56676,1.0,11325.0,2,Молодой,30140.0,0,1,0,повреждение автомобиля
3032,1.0,22278.0,4,Пожилой,717550.0,0,0,0,кража авто
55025,0.887,27386.0,4,Пожилой,82430.0,0,0,0,обокрали дачу
41786,0.001,17166.0,3,Зрелый,60090.0,2,0,0,поломка авто
102529,0.2,21905.0,4,Пожилой,258150.0,0,0,0,травма во время отдыха
39373,1.0,19359.0,3,Зрелый,66040.0,0,0,1,сгорел дом
78837,0.241,17169.0,3,Зрелый,235450.0,0,0,0,хищение автомобиля (каско)
109754,0.029,27383.0,4,Пожилой,157700.0,0,0,0,обокрали дачу
16642,0.141,13150.0,3,Зрелый,2700040.0,0,0,0,сломала ногу в отпуске
102599,1.0,13147.0,3,Зрелый,150100.0,0,0,0,украли багаж в отпуске
49602,0.439,17527.0,3,Зрелый,178380.0,0,0,0,травма во время отдыха
55045,0.018000000000000002,19724.0,3,Зрелый,30120.0,1,1,0,обокрали дачу
75424,0.284,24101.0,4,Пожилой,180090.0,0,0,0,сгорела квартира
94291,0.8140000000000001,9861.0,2,Молодой,84630.0,0,0,0,упало дерево на автомобиль
108904,0.441,11328.0,2,Молодой,147120.0,0,0,0,повреждение автомобиля
23993,0.249,14248.0,3,Зрелый,90040.0,0,0,0,повреждение автомобиля
105709,0.003,25565.0,4,Пожилой,130050.0,0,0,0,сгорел дом
70694,1.0,10959.0,2,Молодой,73220.0,0,1,0,травма в отпуске
22754,0.268,21550.0,4,Пожилой,135120.0,0,0,0,дтп
5085,0.7829999999999999,12055.0,2,Молодой,62170.0,1,0,0,проникли в жилье
46956,0.2,12788.0,3,Зрелый,162030.0,0,0,0,проникли в жилье
80096,0.4370000000000001,21180.0,4,Пожилой,345160.0,1,0,0,врезались в автомобиль
109674,0.412,23736.0,4,Пожилой,330100.0,0,0,0,сломала ногу в отпуске
43843,0.483,14980.0,3,Зрелый,234110.0,0,0,2,замкнуло электричество дома
108781,0.604,27755.0,4,Пожилой,238560.0,0,0,0,травма во время отдыха
77722,0.0,15342.0,3,Зрелый,100110.0,0,0,0,потоп в квартире
104929,0.0,25930.0,4,Пожилой,212550.0,2,0,0,сгорела квартира
37599,0.7020000000000001,11327.0,2,Молодой,87510.0,2,0,0,украли багаж в отпуске
38819,0.287,23009.0,4,Пожилой,403100.0,0,0,0,повреждение авто
4412,0.239,18260.0,3,Зрелый,273050.0,0,0,0,сотрясение во время отдыха
87719,0.24,17531.0,3,Зрелый,264900.0,0,0,1,кража автомобиля
71015,0.033,26294.0,4,Пожилой,435050.0,0,0,0,кража автомобиля
11672,0.55,26658.0,4,Пожилой,259100.0,0,0,0,врезались в автомобиль
105989,1.0,16066.0,3,Зрелый,942370.0,0,1,0,сломала ногу в отпуске
69077,0.217,24100.0,4,Пожилой,175070.0,0,0,0,травма в отпуске
10320,1.0,19355.0,3,Зрелый,175060.0,0,0,0,кража авто
14306,0.237,22644.0,4,Пожилой,45130.0,2,0,0,травма во время отдыха
75191,0.989,9140.0,2,Молодой,75140.0,0,0,5,проникли в жилье
33601,0.29,11323.0,2,Молодой,177380.0,0,0,0,травма во время отдыха
75016,0.128,28110.0,4,Пожилой,124220.0,0,0,0,взломали квартиру
69611,0.424,14249.0,3,Зрелый,1000020.0,0,0,0,хищение автомобиля (каско)
62474,0.455,10963.0,2,Молодой,153740.0,0,0,0,травма во время отдыха
24482,0.0,28110.0,4,Пожилой,180130.0,0,0,0,кража в квартире
57973,0.489,13152.0,3,Зрелый,250100.0,0,0,0,дтп
71965,0.07,16805.0,3,Зрелый,245040.0,0,0,0,повреждение авто
24648,1.0,19719.0,3,Зрелый,181250.0,0,1,0,украли авто
79454,0.081,14250.0,3,Зрелый,51070.0,0,0,0,кража авто
61311,0.05,11691.0,2,Молодой,112590.0,0,0,0,врезались в автомобиль
90351,0.0,13883.0,3,Зрелый,150090.0,0,0,0,взломали квартиру
19270,0.075,19720.0,3,Зрелый,178550.0,0,0,0,сгорела квартира
112764,1.0,15336.0,3,Зрелый,137800.0,0,0,0,кража автомобиля
81092,0.043,21176.0,4,Пожилой,50040.0,0,0,0,кража в квартире
92523,0.014,22644.0,4,Пожилой,315150.0,0,0,0,обокрали дачу
50091,0.999,17897.0,3,Зрелый,275090.0,0,0,1,упало дерево на автомобиль
60343,0.021,15707.0,3,Зрелый,107920.0,0,0,0,травма во время отдыха
44828,1.0,9503.0,2,Молодой,80550.0,0,0,0,замкнуло электричество дома
41675,0.08,13513.0,3,Зрелый,120040.0,0,0,0,травма во время отдыха
8146,0.146,13515.0,3,Зрелый,230130.0,0,0,0,упало дерево на автомобиль
91097,0.057,12781.0,3,Зрелый,102030.0,1,0,0,взломали квартиру
12211,0.0,24466.0,4,Пожилой,255100.0,0,0,0,проникли в жилье
92206,0.107,17164.0,3,Зрелый,132590.0,1,0,0,сотрясение во время отдыха
50640,0.941,21550.0,4,Пожилой,120120.0,2,0,1,хищение автомобиля (каско)
82540,0.977,17899.0,3,Зрелый,249110.0,1,0,0,обокрали дачу
71607,1.0,14242.0,3,Зрелый,223950.0,0,0,0,врезались в автомобиль
86079,0.512,21913.0,4,Пожилой,704220.0,1,0,0,взломали квартиру
5410,0.546,16072.0,3,Зрелый,180120.0,0,0,0,поломка авто
1616,0.015,24834.0,4,Пожилой,180050.0,0,0,0,врезались в автомобиль
107857,0.104,28113.0,4,Пожилой,125100.0,0,0,0,кража авто
48336,0.126,10592.0,2,Молодой,172060.0,0,0,1,потоп в квартире
100611,0.083,28846.0,4,Пожилой,116920.0,0,0,0,повреждение автомобиля
105979,1.0,21545.0,4,Пожилой,366600.0,0,0,0,поломка авто
69551,0.217,25563.0,4,Пожилой,55570.0,0,0,0,замкнуло электричество дома
8327,0.004,28484.0,4,Пожилой,233460.0,0,0,0,проникли в жилье
54684,0.087,18991.0,3,Зрелый,102120.0,0,0,0,сгорел дом
29880,0.045,20447.0,4,Пожилой,127610.0,0,0,0,травма в отпуске
96627,0.14400000000000002,21185.0,4,Пожилой,127530.0,0,0,0,несчастный случай в отпуске
38733,0.6559999999999999,22280.0,4,Пожилой,54050.0,0,0,0,кража автомобиля
66188,0.7140000000000001,13514.0,3,Зрелый,183290.0,0,0,0,врезались в автомобиль
103109,0.7440000000000001,11328.0,2,Молодой,75120.0,1,0,0,сгорел дом
113644,0.0,21544.0,4,Пожилой,412610.0,0,0,0,сотрясение во время отдыха
86256,0.018000000000000002,27018.0,4,Пожилой,87960.0,0,0,0,сломала ногу в отпуске
69646,0.239,22278.0,4,Пожилой,90100.0,0,0,0,хищение автомобиля (каско)
40011,0.128,18626.0,3,Зрелый,490140.0,0,0,0,врезались в автомобиль
107268,0.748,23000.0,4,Пожилой,91050.0,0,0,0,упало дерево на автомобиль
18874,0.032,17529.0,3,Зрелый,198070.0,0,0,0,травма во время отдыха
60016,0.091,18985.0,3,Зрелый,483070.0,0,0,0,замкнуло электричество дома
103569,0.052000000000000005,14980.0,3,Зрелый,300070.0,0,0,0,несчастный случай в отпуске
96640,0.7070000000000001,14614.0,3,Зрелый,140100.0,0,0,0,замкнуло электричество дома
27737,1.0,17894.0,3,Зрелый,90660.0,0,0,0,поломка авто
51542,0.044,27025.0,4,Пожилой,135540.0,0,0,0,повреждение авто
85689,0.034,18263.0,3,Зрелый,109180.0,0,0,0,хищение автомобиля (каско)
1542,0.193,14606.0,3,Зрелый,250120.0,0,0,0,взломали квартиру
14953,0.009000000000000001,20452.0,4,Пожилой,94730.0,0,0,0,хищение автомобиля (каско)
17555,0.085,19718.0,3,Зрелый,36100.0,0,0,0,сотрясение во время отдыха
113295,0.1,11326.0,2,Молодой,80210.0,0,0,1,упало дерево на автомобиль
107154,0.602,16069.0,3,Зрелый,300150.0,1,0,0,повреждение авто
110483,0.039,11329.0,2,Молодой,209850.0,0,0,0,травма в отпуске
20684,0.823,18626.0,3,Зрелый,165040.0,1,0,1,взломали квартиру
91237,0.04,22279.0,4,Пожилой,637640.0,0,0,0,обокрали дачу
22750,0.016,17890.0,3,Зрелый,159690.0,0,0,0,проникли в жилье
29273,1.0,21182.0,4,Пожилой,153140.0,0,0,0,кража авто
69730,0.0,19718.0,3,Зрелый,75120.0,0,0,0,упало дерево на автомобиль
44463,0.05,21907.0,4,Пожилой,440590.0,0,0,0,украли авто
54768,0.47,9860.0,2,Молодой,85630.0,0,0,0,травма в отпуске
84759,1.0,10231.0,2,Молодой,210130.0,0,0,0,поломка авто
53113,1.0,13149.0,3,Зрелый,350130.0,1,0,0,украли багаж в отпуске
47373,0.338,19359.0,3,Зрелый,262580.0,0,0,0,сгорел дом
40587,0.001,16437.0,3,Зрелый,285040.0,0,0,0,кража автомобиля
92357,0.051,19353.0,3,Зрелый,210520.0,0,0,0,проникли в жилье
35656,0.0,14971.0,3,Зрелый,196640.0,0,0,0,кража авто
55691,0.254,18625.0,3,Зрелый,78030.0,0,0,0,украли багаж в отпуске
108949,0.987,20449.0,4,Пожилой,435610.0,0,0,1,потоп в квартире
14510,1.0,24102.0,4,Пожилой,111130.0,0,0,0,кража автомобиля
93612,0.08900000000000001,23010.0,4,Пожилой,302520.0,0,0,0,замкнуло электричество дома
35445,0.909,20445.0,4,Пожилой,289670.0,0,0,0,сгорела квартира
33595,0.0,22274.0,4,Пожилой,161350.0,0,0,0,украли авто
23886,0.099,15335.0,3,Зрелый,290980.0,0,0,0,сотрясение во время отдыха
36287,0.282,21907.0,4,Пожилой,240100.0,0,0,0,сломала ногу в отпуске
113502,0.091,14973.0,3,Зрелый,414110.0,0,0,0,потоп в квартире
97021,1.0,19351.0,3,Зрелый,649040.0,0,0,0,повреждение автомобиля
110245,1.0,24460.0,4,Пожилой,87590.0,1,0,0,затопило дом
53097,0.237,22273.0,4,Пожилой,247200.0,0,0,0,кража в квартире
1731,0.006,12054.0,2,Молодой,37550.0,0,0,0,украли багаж в отпуске
99170,0.948,11326.0,2,Молодой,85620.0,0,1,1,проникли в жилье
84857,0.248,11325.0,2,Молодой,57300.0,0,0,0,затопило дом
95426,0.376,17166.0,3,Зрелый,71510.0,0,1,0,обокрали дачу
14188,0.045,25922.0,4,Пожилой,90090.0,0,0,0,сломала ногу в отпуске
104486,0.17,8768.0,2,Молодой,-24710.0,0,0,0,замкнуло электричество дома
80476,0.018000000000000002,26652.0,4,Пожилой,107630.0,0,0,0,украли авто
96053,0.121,15338.0,3,Зрелый,84890.0,0,0,0,взломали квартиру
26885,0.7440000000000001,18260.0,3,Зрелый,360080.0,0,0,0,сломала ногу в отпуске
106224,0.232,21908.0,4,Пожилой,118890.0,2,0,0,потоп в квартире
112166,0.0,8401.0,2,Молодой,24650.0,0,0,0,сотрясение во время отдыха
112330,0.16399999999999998,18623.0,3,Зрелый,36060.0,1,0,0,сломала ногу в отпуске
77346,0.041,20818.0,4,Пожилой,26870.0,2,0,0,поломка авто
62743,0.722,17895.0,3,Зрелый,126100.0,0,0,0,врезались в автомобиль
79951,0.6629999999999999,22636.0,4,Пожилой,201100.0,1,0,0,повреждение авто
103198,0.921,17162.0,3,Зрелый,186990.0,0,0,0,поломка авто
93291,1.0,20087.0,4,Пожилой,224310.0,0,0,0,упало дерево на автомобиль
90960,1.0,9136.0,2,Молодой,120080.0,0,1,0,потоп в квартире
18863,0.8909999999999999,17526.0,3,Зрелый,122460.0,0,0,0,травма в отпуске
24534,0.34600000000000003,16795.0,3,Зрелый,514320.0,0,0,0,сгорел дом
58364,0.234,18630.0,3,Зрелый,257590.0,0,0,0,украли багаж в отпуске
73672,0.784,22276.0,4,Пожилой,300050.0,0,0,0,сгорела квартира
83816,0.8059999999999999,25559.0,4,Пожилой,60130.0,0,0,0,замкнуло электричество дома
72591,0.0,10592.0,2,Молодой,144650.0,0,0,0,взломали квартиру
105393,0.312,23369.0,4,Пожилой,325110.0,0,0,0,сломала ногу в отпуске
34590,0.113,20815.0,4,Пожилой,102140.0,0,0,0,сгорел дом
104172,0.006999999999999999,29208.0,4,Пожилой,180120.0,0,0,1,сгорела квартира
62424,0.604,16805.0,3,Зрелый,302940.0,0,0,0,взломали квартиру
47484,0.0,24466.0,4,Пожилой,62940.0,0,0,0,травма во время отдыха
53705,0.818,14245.0,3,Зрелый,72720.0,0,0,0,кража автомобиля
29411,0.449,13879.0,3,Зрелый,126070.0,1,0,0,сгорел дом
102551,0.146,17527.0,3,Зрелый,195150.0,0,0,0,кража в квартире
74915,0.989,14242.0,3,Зрелый,122960.0,1,0,0,затопило дом
20183,0.499,18623.0,3,Зрелый,186710.0,0,0,0,взломали квартиру
14537,1.0,10591.0,2,Молодой,52910.0,0,1,0,травма во время отдыха
82758,1.0,32494.0,4,Пожилой,100100.0,0,0,0,кража автомобиля
61383,0.182,18630.0,3,Зрелый,150140.0,0,1,1,хищение автомобиля (каско)
10034,0.6,12780.0,3,Зрелый,0.0,0,0,0,украли багаж в отпуске
111796,0.039,14614.0,3,Зрелый,36390.0,4,0,0,хищение автомобиля (каско)
105679,0.93,20818.0,4,Пожилой,48130.0,1,0,0,упало дерево на автомобиль
96178,0.0,23730.0,4,Пожилой,61310.0,0,0,0,травма в отпуске
87633,0.606,18988.0,3,Зрелый,500070.0,2,0,2,травма во время отдыха
84164,0.121,12056.0,2,Молодой,84120.0,0,0,0,потоп в квартире
15626,1.0,16067.0,3,Зрелый,223890.0,1,0,0,врезались в автомобиль
79991,0.057,21545.0,4,Пожилой,315050.0,1,0,0,упало дерево на автомобиль
101476,0.528,20085.0,4,Пожилой,192040.0,0,0,0,поломка авто
70853,0.127,13511.0,3,Зрелый,210150.0,1,0,0,упало дерево на автомобиль
73272,0.043,17893.0,3,Зрелый,190380.0,0,0,0,обокрали дачу
79155,0.21,19721.0,3,Зрелый,295050.0,0,0,0,сгорела квартира
98319,0.274,21185.0,4,Пожилой,117030.0,0,0,0,украли багаж в отпуске
